id,Debt_to_Income_Ratio,Hard_Inquiries,Missed_Payments,Total_Outstanding_Debt,Loan_Deferrals,Early_Warning_Event,Change_in_FICO_Score,annual_inc,LOR,home_ownership,Age,Change_in_Employment_Status,Significant_Drop_in_Savings
68574735,14.99974212,1,0,27624.46074,2,0,49,48000,177,MORTGAGE,30,0,547.40692
68574773,22.64434149,1,0,52216.92818,0,0,-15,75000,268,MORTGAGE,42,0,677.5057878
68574788,48.6688489,0,0,47774.35624,0,0,-18,37000,243,MORTGAGE,39,0,946.9353087
68574818,21.62966658,0,0,49645.95116,2,0,-20,105000,131,RENT,44,0,204.9310192
68574825,10.42966937,0,0,30898.7642,0,0,37,120000,80,MORTGAGE,49,1,340.1567192
68574828,40.8218745,1,0,54016.64356,1,0,35,100000,103,OWN,46,0,588.8142624
68574849,28.30800513,1,0,70833.17635,2,0,-10,58000,180,RENT,49,0,2373.175908
68574854,19.53589633,1,0,30288.34644,1,0,18,50000,126,RENT,45,0,2221.012292
68574887,36.61041145,0,1,21345.12152,2,0,-17,82000,146,RENT,18,0,18.4063844
68574890,49.68135011,1,0,26837.38422,0,0,33,120000,205,RENT,31,0,146.5450156
68574891,31.66084956,0,0,49569.43564,0,0,-15,101000,183,MORTGAGE,26,0,1382.371483
68574948,35.03029528,1,0,25884.74448,2,0,28,110000,258,RENT,39,0,1107.023452
68574959,51.38474472,3,0,54897.07346,0,0,24,50000,175,RENT,36,0,697.0684676
68574998,54.43802061,3,0,55349.27713,1,0,14,72450,204,MORTGAGE,49,0,1389.053806
68575005,15.89894413,0,1,55510.96288,0,0,-66,47000,175,MORTGAGE,23,0,446.1654152
68575022,4.638412979,2,0,88835.33555,1,0,23,125000,177,MORTGAGE,26,0,290.4061794
68575023,24.05069585,2,0,22015.48909,0,0,36,63000,172,MORTGAGE,34,0,144.4600137
68575042,19.11818821,2,0,24389.89173,0,0,7,110000,237,MORTGAGE,45,0,148.9055819
68575106,24.47952898,1,1,69178.63514,2,0,27,103000,145,RENT,36,0,440.4551108
68575113,32.72293743,0,0,57989.31424,0,0,-2,52000,247,MORTGAGE,46,0,3131.123943
68575139,39.88200388,3,0,67215.59727,0,0,-24,77000,406,OWN,38,0,3244.860227
68575140,9.964270049,0,1,19382.91368,2,0,-3,95000,216,MORTGAGE,40,0,4871.614495
68575157,44.07938247,2,0,29602.50341,2,0,47,140000,323,MORTGAGE,42,0,2164.969501
68575166,36.76868247,0,1,64680.63269,1,0,12,108000,194,RENT,18,0,942.7647637
68575202,26.78057737,3,0,47493.2746,0,0,-22,84240,284,MORTGAGE,45,0,275.2305502
68575206,10.44142806,2,1,69712.84846,2,0,27,90000,162,RENT,37,0,494.6387301
68575227,21.35055537,2,0,43746.29061,0,0,24,77000,149,RENT,46,0,1158.384261
68575245,29.58482116,1,1,46819.69781,1,0,39,60000,122,OWN,57,0,573.3150099
68575287,6.780791495,1,3,84355.52005,2,0,-33,46500,122,RENT,53,0,756.8851465
68575297,39.61239123,1,0,34391.21745,1,0,-21,72000,98,RENT,39,0,5769.034379
68575299,47.87442237,2,0,61110.26587,1,0,43,125000,364,MORTGAGE,46,0,975.34319
68575304,29.79685933,3,1,26488.9437,2,0,-7,50000,106,RENT,32,0,332.2868076
68575386,23.26324853,1,0,37007.78094,0,0,-80,32000,208,MORTGAGE,26,0,849.3872296
68575441,34.66441328,1,1,61060.70985,0,0,-47,100000,176,RENT,30,0,77.99082967
68575460,37.95543119,3,0,28779.15424,0,0,26,110000,181,MORTGAGE,48,0,1917.884425
68575461,66.53620605,2,0,63147.09827,0,0,-15,55555,284,RENT,34,0,2550.420438
68575465,23.47972369,0,0,46689.39765,2,0,-20,46000,105,RENT,40,0,1033.13939
68575476,19.94676976,0,1,35369.98522,2,0,50,158000,159,MORTGAGE,39,0,1602.526255
68575497,24.47393389,2,0,48393.4894,0,0,7,64000,158,MORTGAGE,65,0,4140.877322
68575617,23.71290678,2,1,41212.12406,0,0,32,300000,152,OWN,25,0,460.519042
68575629,10.43718713,1,1,39327.40034,0,0,7,140000,153,MORTGAGE,38,0,359.7713278
68575662,21.45367716,3,0,42578.42192,0,0,-12,95000,145,RENT,46,0,598.5980608
68575689,24.3203341,3,1,29109.46195,0,0,-49,38000,206,RENT,43,0,495.249412
68575703,41.90140243,1,0,23562.40401,0,0,-14,61900,160,MORTGAGE,37,0,4164.729463
68575706,7.575607852,3,0,18100.17899,0,0,-11,59245,129,MORTGAGE,34,0,93.67134774
68575715,38.31099821,2,0,57551.57576,2,0,-35,75000,157,RENT,50,0,176.1991738
68575724,60.23457324,3,0,56483.89843,0,0,22,125000,176,MORTGAGE,28,0,5647.319959
68575726,25.65836664,1,0,38095.16615,2,0,-23,56000,199,OWN,42,0,996.3331683
68575749,13.85398283,3,0,48057.12212,0,0,3,24000,65,RENT,32,0,1368.280197
68575753,47.58213032,0,0,70778.7754,0,0,-15,74796.8,146,RENT,33,0,1735.411916
68575754,28.52613367,1,1,40607.97163,2,0,-26,90000,254,RENT,35,0,3050.171854
68575795,42.40043718,0,1,45992.90901,0,0,-44,68000,293,RENT,38,0,2489.838221
68575927,20.81004453,2,1,79078.85677,1,0,-19,70000,110,MORTGAGE,36,0,931.9542583
68575973,48.22096317,1,2,55819.32962,0,0,-7,77500,145,MORTGAGE,41,0,3236.203241
68576042,31.09207004,1,0,63581.58127,2,0,4,70000,113,RENT,46,0,2745.331691
68576057,39.44384609,0,1,60650.3112,1,0,-13,47000,69,RENT,45,0,4222.572598
68576101,26.23778941,0,0,57581.22882,1,0,2,60000,202,RENT,41,0,580.4025599
68576104,36.8756772,1,0,39118.37834,2,0,7,128000,344,MORTGAGE,40,0,199.4875596
68576121,0.68817881,1,0,35400.35026,0,0,23,30000,136,RENT,41,0,223.6493776
68576147,11.37000716,3,1,60115.02944,0,0,34,70000,180,MORTGAGE,40,0,1573.774602
68576157,42.48711446,2,0,57850.91227,0,0,32,80000,212,RENT,42,0,607.5923502
68576171,48.67982664,3,0,53480.11303,0,0,-30,105000,158,RENT,25,0,91.67941956
68576177,15.00854873,3,1,54377.42778,0,0,3,145000,189,RENT,26,0,3625.460658
68576220,23.1701713,2,0,38415.64269,2,0,46,144000,181,RENT,41,0,3967.245265
68576234,31.73293241,0,0,32333.21424,0,0,-15,38000,298,RENT,44,0,914.0745367
68576241,15.52356074,2,0,39002.78544,0,0,40,40000,127,RENT,21,1,281.5108698
68576268,37.85674163,1,0,46238.46341,0,0,10,12000,51,RENT,44,0,571.7714623
68576305,38.73544114,1,1,41077.21232,0,0,-43,90000,252,MORTGAGE,32,0,2264.168046
68576308,54.25038965,1,0,73518.63321,0,0,59,87000,329,RENT,44,0,2327.985507
68576309,25.68494651,1,0,72135.32818,1,0,25,80000,98,RENT,28,0,2420.203152
68576328,43.50265675,1,0,62787.72226,0,0,12,80000,242,RENT,60,0,3863.915542
68576380,25.49633158,1,0,68309.10943,0,0,12,105000,125,RENT,43,0,4307.106
68576383,28.61677807,3,1,30590.67493,2,0,9,148500,259,RENT,50,0,9095.92008
68576393,21.89574841,1,0,60767.44806,1,0,-15,55000,202,MORTGAGE,37,0,871.5220858
68576426,32.37122453,3,0,49466.46267,0,0,21,95000,154,MORTGAGE,48,0,4875.523917
68576453,32.23225369,0,0,43089.73082,1,0,-11,101000,236,RENT,45,0,2054.351326
68576525,12.71022402,1,2,45758.98816,2,0,-32,37500,70,MORTGAGE,34,0,261.0582841
68576582,15.37276861,0,1,45945.8923,0,0,-23,120000,165,MORTGAGE,37,0,1798.877372
68576593,2.91926021,1,0,44313.96064,2,0,-51,60000,97,MORTGAGE,55,0,952.904759
68576598,27.17252194,0,1,40771.04355,0,0,-7,70000,149,OWN,51,0,153.3766239
68576654,41.00881824,0,0,29891.05021,1,0,-33,50000,230,RENT,26,0,567.6730171
68576761,6.304511195,3,0,26417.31774,1,0,-19,48650,483,MORTGAGE,50,0,2496.350598
68576813,23.52646662,2,0,56025.61962,1,0,-44,79500,150,MORTGAGE,37,0,855.3781582
68576908,47.96718977,3,0,7859.914655,2,0,-47,160300,298,MORTGAGE,38,0,2073.815309
68576962,21.0877794,1,1,79181.03981,1,0,59,43500,157,OWN,37,1,4788.924676
68576989,3.874561636,2,1,40675.05136,0,0,3,54000,329,MORTGAGE,49,0,1784.960116
68576996,25.18317914,1,0,23003.18001,1,0,-10,105000,195,RENT,52,0,6122.907928
68577043,18.23574555,3,2,57832.60701,0,0,-19,52000,133,MORTGAGE,48,0,841.0592624
68577070,11.53651259,1,0,47969.83118,2,0,10,65000,253,RENT,39,0,4179.605418
68577081,32.2677002,0,0,35783.36474,0,0,1,38000,212,MORTGAGE,41,0,6617.007094
68577115,13.34043207,2,1,41387.49842,0,0,12,81000,471,MORTGAGE,27,0,904.0657214
68577133,46.0125451,2,0,48663.63754,0,0,17,121000,311,MORTGAGE,42,0,864.4670129
68577138,24.44024079,0,2,66262.80496,2,0,-66,43500,119,MORTGAGE,52,0,1103.96745
68577155,36.00231788,3,1,10326.44188,2,0,1,113000,196,MORTGAGE,50,0,2162.389243
68577192,31.91007256,0,2,54777.12912,0,0,12,89000,117,RENT,36,0,1154.821921
68577205,4.871965248,1,0,74685.96852,0,0,-7,41000,349,RENT,38,0,2878.870019
68577273,13.54944338,3,1,37778.50171,0,0,-45,82000,228,OWN,41,0,2344.97453
68577304,19.30006995,3,0,61221.62347,2,0,-11,42500,177,RENT,39,0,786.5557485
68577316,15.25614319,1,0,60070.66506,0,0,-3,106000,162,MORTGAGE,35,0,3277.838788
68577345,28.01115407,1,1,78220.16497,0,0,7,45000,158,MORTGAGE,44,0,2836.848482
68577378,21.41958143,2,1,53520.94688,0,0,27,35000,253,OWN,32,0,1924.781099
68577456,15.56608795,1,1,60552.77814,0,0,29,37380,155,RENT,43,0,413.7272522
68577462,30.95936611,0,0,65979.35615,1,0,-7,100000,183,MORTGAGE,53,0,1411.173398
68577474,15.35530621,1,0,59258.8019,2,0,11,29000,365,RENT,34,0,1205.628136
68577519,40.76851094,1,3,36606.35646,0,0,-3,84000,111,RENT,41,0,40.23065707
68577530,46.60067283,3,1,39070.87851,0,0,27,55000,124,RENT,43,0,9535.424374
68577556,20.52598475,3,0,54009.97396,0,0,23,36500,428,MORTGAGE,47,0,2463.394213
68577565,29.22063751,1,0,63012.53894,0,0,20,98000,243,MORTGAGE,33,0,923.6787848
68577614,30.56249306,1,2,55072.10619,2,0,-5,72000,327,OWN,24,0,1721.006014
68577623,25.92807381,2,0,34456.30163,0,0,37,113000,134,MORTGAGE,60,0,4426.576441
68577637,26.89703957,2,0,46320.00648,0,0,17,85000,172,RENT,47,0,77.32932291
68577640,10.64453279,1,1,29193.9004,0,0,-12,143000,151,MORTGAGE,32,0,598.8803894
68577849,6.658456035,1,1,58819.01425,0,0,4,112000,265,MORTGAGE,23,0,5908.871919
68583115,25.07246709,2,0,57902.50917,0,0,-20,51136,351,RENT,35,0,31.69693056
68583124,21.44852173,0,1,20667.62697,2,0,14,44800,128,MORTGAGE,44,0,1740.228345
68583147,22.86854883,3,0,51575.88042,0,0,10,65000,193,MORTGAGE,30,0,1538.094099
68583171,26.40711262,3,0,49781.19048,0,0,-3,28790,69,RENT,43,0,7822.0686
68583207,9.151242227,3,0,42042.59569,0,0,-31,90000,172,RENT,41,0,1124.197063
68583217,23.19693734,1,1,19326.99026,0,0,8,70000,300,MORTGAGE,58,0,23.46812551
68583219,14.07430531,2,1,57178.40617,1,0,-39,58000,137,MORTGAGE,53,0,829.4368684
68583225,6.807954152,0,0,64213.43714,2,0,20,36000,94,OWN,31,0,626.8880287
68583254,41.99588329,1,1,36740.20937,1,0,-8,49000,129,RENT,29,0,316.1818711
68583315,44.89141691,0,0,36594.01322,0,0,-31,50000,99,MORTGAGE,31,0,10957.26913
68583325,31.16611135,2,1,45238.1649,2,0,16,98000,217,MORTGAGE,34,0,7161.447868
68583343,22.87982019,2,0,76141.16197,0,0,-26,115000,124,MORTGAGE,49,0,311.0589646
68583375,8.850695134,2,3,45748.43891,1,0,5,90000,173,RENT,37,0,200.684269
68583383,5.447421772,3,1,44008.78544,0,0,-24,67400,94,RENT,54,0,264.3978104
68583398,17.91680189,1,1,58684.05353,0,0,7,180000,219,MORTGAGE,42,0,2469.868926
68583410,48.44567899,2,0,19653.38233,0,0,44,192000,176,MORTGAGE,45,0,4035.347639
68583418,22.08428093,2,1,46522.62613,0,0,34,150000,303,OWN,26,0,1856.295155
68583452,12.08130234,1,0,44782.86345,1,0,-9,85000,263,RENT,39,0,238.872891
68583457,41.2072193,3,1,48378.17023,1,0,-4,85000,201,MORTGAGE,35,0,3494.80683
68583472,72.46588705,1,1,39565.10124,0,0,-57,50000,158,RENT,27,0,3978.83585
68583474,28.04655355,1,1,30036.95121,1,0,-30,39756,178,RENT,37,0,1642.480939
68583499,45.20144244,1,1,63984.1079,0,0,32,60000,153,RENT,33,0,1078.771372
68583503,27.10255872,1,1,22424.66344,0,0,33,75000,246,RENT,46,0,1047.855561
68583505,40.4403757,3,2,73471.17333,0,0,57,28401,151,MORTGAGE,40,0,2163.328337
68583532,27.96306651,1,0,55216.91265,0,0,-24,181000,164,MORTGAGE,39,0,4933.511782
68583536,72.75990371,1,0,60218.37151,0,0,-3,65000,175,RENT,25,0,4765.931724
68583619,2.329760395,3,0,50947.17343,2,0,-35,30000,168,RENT,48,0,3074.816923
68583672,35.03727544,1,0,67674.5418,1,0,1,79350,247,MORTGAGE,23,0,873.7579033
68583705,2.897248874,2,1,58044.2971,2,0,37,100000,168,MORTGAGE,34,0,1031.646684
68583715,21.44453586,3,1,69571.51806,1,0,18,67000,131,MORTGAGE,37,0,2596.64619
68583753,24.45048425,3,0,62689.90248,0,0,-15,46800,157,MORTGAGE,45,0,2359.42231
68583754,28.09149612,0,0,66767.81024,0,0,0,30000,108,OWN,37,0,5008.367566
68583768,13.12955645,1,1,39278.47164,0,0,-42,85000,247,MORTGAGE,31,0,3142.597542
68583771,42.13118608,3,1,44290.11947,0,0,-25,33000,195,RENT,49,0,7687.626206
68583823,11.77678237,2,0,50241.37269,2,0,12,28000,156,MORTGAGE,23,0,500.8395269
68583832,16.49091183,2,0,50051.93453,1,0,41,37000,328,RENT,47,0,5117.730245
68583871,14.55770539,1,0,58629.31974,0,0,1,69500,131,MORTGAGE,45,0,7303.228331
68583874,44.80857229,1,0,38754.59293,0,0,53,81900,162,MORTGAGE,38,0,4712.587999
68583925,11.72953013,1,1,49906.22435,2,0,43,52700,294,RENT,40,0,304.3435929
68583973,18.34480514,3,0,21268.33093,0,0,27,53000,204,RENT,36,0,5674.653656
68584022,21.89581085,3,1,65850.99642,2,0,2,57000,104,MORTGAGE,30,0,2835.889596
68584053,33.77625292,0,0,80674.94092,1,0,-2,34180,214,RENT,28,0,898.031304
68584063,32.0350386,1,0,36269.53352,2,0,-34,60292.3,210,MORTGAGE,29,0,1215.198828
68584079,53.40325231,1,1,72195.00783,1,0,-8,37000,96,MORTGAGE,27,0,134.3447895
68584088,44.74718057,3,1,53399.05983,0,0,-59,68000,251,MORTGAGE,49,0,1063.436514
68584103,12.67215555,3,0,36717.33776,0,0,-26,80000,196,MORTGAGE,47,0,568.2832498
68584152,29.65169757,1,1,62416.1788,0,0,10,58800,370,OWN,37,0,2541.543125
68584192,32.34252799,0,0,79094.72871,0,0,1,45000,86,RENT,18,0,1664.448783
68584193,4.762402011,2,0,43953.52642,2,0,50,70000,124,RENT,34,1,5437.190252
68584212,19.9723503,2,0,34005.46639,2,0,-43,85000,187,MORTGAGE,46,0,1929.865658
68584238,11.2743457,2,0,16480.77319,0,0,59,110000,98,RENT,40,0,3009.101435
68584269,30.20395283,2,1,47829.4895,2,0,8,25000,180,MORTGAGE,30,1,3349.936396
68584279,5.437207437,1,1,52448.69965,2,0,20,130000,133,RENT,36,0,139.3830672
68584283,10.46570705,1,0,77213.8487,0,0,47,65000,128,RENT,48,0,3438.399558
68584287,28.65363843,1,0,77907.52081,0,0,20,50000,182,RENT,59,0,357.8490006
68584310,14.06144395,1,0,40053.2474,0,0,-85,26000,236,RENT,51,0,497.4599652
68584321,6.584444757,1,0,62114.47278,0,0,62,120000,233,MORTGAGE,37,0,1393.271803
68584329,33.71350408,2,0,32736.27334,2,0,-15,70000,247,MORTGAGE,30,0,1254.860634
68584330,36.5233718,2,1,51094.04544,0,0,-16,88000,134,MORTGAGE,34,0,6148.939339
68584333,25.0894579,1,0,48050.61714,0,0,27,41175,169,MORTGAGE,52,0,1182.19244
68584347,19.14025664,2,1,36857.99323,1,0,-28,70000,242,RENT,39,0,1091.595293
68584357,26.74939087,3,0,48194.93957,1,0,13,52000,111,RENT,18,0,3436.001447
68584366,6.992086531,1,1,62646.74318,0,0,-63,65000,284,MORTGAGE,20,0,695.6468755
68584383,40.41266272,1,0,66445.84077,0,0,-2,108000,311,MORTGAGE,30,0,3209.652262
68584389,46.52724291,1,0,47825.72593,0,0,12,160000,161,OWN,18,0,563.2654409
68584448,19.39876592,2,0,48694.08914,0,0,-25,100000,187,MORTGAGE,49,0,1039.042308
68584458,40.61917585,1,0,22409.60762,0,0,-28,52200,215,RENT,63,0,4889.540102
68584464,7.171944461,2,0,54107.94327,1,0,29,80000,362,MORTGAGE,49,0,1280.465909
68584477,23.12336125,0,2,48644.31367,0,0,0,51000,136,RENT,50,0,5345.322984
68584484,17.02209711,1,0,42778.95466,0,0,-21,45000,135,MORTGAGE,49,0,949.678415
68584497,23.49217765,2,1,35766.46333,0,0,16,55000,128,MORTGAGE,28,0,183.2036211
68584507,53.91953704,2,1,36899.05634,2,0,-27,42000,164,RENT,38,0,2879.078603
68584514,49.59623028,1,0,39849.73155,0,0,-55,120000,142,RENT,40,0,570.5210869
68584538,26.88584494,1,0,30098.6525,0,0,-50,30000,147,RENT,57,0,2761.177229
68584549,16.49443422,1,1,54371.3988,2,0,-2,150000,465,MORTGAGE,33,0,1716.882781
68584565,10.96364529,2,0,58406.94979,2,0,-9,60000,145,RENT,47,0,7346.24302
68584572,43.99884787,2,0,47933.74815,0,0,-10,39000,103,RENT,32,0,1109.803704
68584584,44.04920116,2,0,52650.79459,2,0,10,55000,161,RENT,28,0,4503.455669
68584590,33.41575199,0,0,46557.48282,2,0,16,101000,243,MORTGAGE,23,0,313.780751
68584609,32.70945037,3,1,67134.77724,0,0,-22,42000,375,RENT,39,0,2491.204906
68584611,14.95245645,3,0,50810.81618,0,0,1,60000,285,MORTGAGE,48,0,2029.855329
68584649,23.22093173,2,0,54164.9249,0,0,22,46000,120,RENT,66,0,7622.888122
68584673,46.89186983,2,0,62053.8004,0,0,43,52500,144,RENT,48,0,1221.638213
68584678,32.27391951,1,1,49641.98492,0,0,-29,80000,147,RENT,32,0,1621.396974
68584684,37.77986685,3,1,70896.79994,0,0,28,28026,161,MORTGAGE,51,0,2472.746524
68584693,30.8198737,3,0,40030.10174,1,0,17,35000,120,RENT,48,0,1873.329821
68584702,35.40056041,3,0,75890.8098,0,0,-6,52000,160,OWN,38,0,1911.358954
68584765,57.72014215,3,1,47048.81946,0,0,16,136000,188,RENT,30,1,1202.133428
68584771,14.04722987,2,0,40210.7221,0,0,-15,74000,228,MORTGAGE,23,0,2948.427933
68584809,30.07327692,0,0,26468.17314,1,0,-33,89000,171,MORTGAGE,32,0,19.10947507
68584823,37.53028932,0,1,63072.98389,0,0,32,48000,125,RENT,41,0,342.472984
68584825,27.91867758,0,0,44517.78501,0,0,-7,42000,215,RENT,54,0,3819.285604
68584838,9.400752998,1,0,52153.58656,2,0,53,58872,313,MORTGAGE,32,0,5346.459219
68584840,19.91937082,3,0,53918.72971,0,0,46,43000,195,RENT,41,0,2684.127301
68584874,35.4321132,1,0,42684.70275,1,0,-38,65000,158,MORTGAGE,45,0,342.1880591
68584879,29.28086805,0,0,66100.98353,2,0,49,82000,314,MORTGAGE,33,0,1733.693935
68584897,6.49949733,0,1,56823.17815,0,0,-4,223000,266,OWN,27,0,656.4129136
68584933,18.93691995,1,2,37224.83255,0,0,14,65500,288,MORTGAGE,40,0,1650.252624
68584945,17.8149062,3,2,29837.92647,0,0,11,32000,109,RENT,29,0,458.5572374
68584961,22.21481032,1,0,61718.68674,1,0,-29,110000,294,MORTGAGE,25,0,295.204044
68585000,13.90530948,1,2,46383.80846,2,0,-12,65000,153,RENT,55,0,427.8734423
68585013,14.48560986,1,0,60468.57731,0,0,36,45760,191,RENT,34,0,4468.15681
68585020,28.46089236,0,1,46255.60624,0,0,9,85000,315,MORTGAGE,45,1,119.4738548
68585031,58.648145,0,2,53182.19988,0,0,-38,32500,135,RENT,43,0,71.00300363
68585081,24.65900575,3,1,62081.30701,2,0,29,205600,148,RENT,28,0,422.9851938
68585151,42.10053928,1,0,27481.81409,1,0,-36,65000,241,MORTGAGE,42,0,1674.542396
68585153,26.04072146,3,1,75291.48528,2,0,28,108000,278,MORTGAGE,43,0,186.766958
68585187,15.13644024,2,0,55634.44429,0,0,46,45000,159,MORTGAGE,41,0,1465.462825
68585233,30.76833178,2,1,19339.57583,0,0,-31,35000,75,RENT,40,0,2546.049556
68585253,23.09425867,2,2,70221.81765,2,0,34,93288,218,RENT,45,0,1553.271714
68585258,32.47952433,1,0,64829.99316,0,0,53,58196.4,146,RENT,46,0,1467.004318
68585309,12.80850989,0,0,47151.47871,1,0,-39,105000,163,RENT,23,0,2213.255463
68585365,34.30038179,0,1,70936.46805,0,0,-19,300000,361,MORTGAGE,34,0,793.4610293
68585389,43.3311809,2,0,40418.29977,0,0,-34,160000,272,MORTGAGE,39,0,1467.8403
68585397,35.51435399,1,0,48046.50257,2,0,81,30000,76,RENT,48,0,10519.45111
68585404,21.27235022,2,1,85166.71149,1,0,2,52000,154,RENT,60,0,642.3085597
68585406,24.20603538,3,0,57813.21325,0,0,3,70000,165,MORTGAGE,32,0,3442.152966
68585426,6.488887262,1,0,66258.50387,2,0,49,98000,206,RENT,52,0,1661.57594
68585442,21.44192041,2,1,62252.73474,0,0,-17,90000,198,OWN,41,0,4946.296402
68585460,22.52545311,3,1,29213.5053,0,0,14,82000,341,MORTGAGE,34,0,4830.001646
68585465,40.18558467,0,0,54485.99852,0,0,-47,48261.96,148,MORTGAGE,44,0,2506.134135
68585467,17.09156649,3,0,53107.41689,0,0,-9,53000,198,RENT,44,0,726.295652
68585478,42.01676244,0,0,67787.29361,0,0,52,23427,273,OWN,43,0,6036.744658
68585497,29.05273079,0,0,72513.85111,1,0,39,82000,61,RENT,54,0,3608.671727
68585504,31.08829934,1,0,69346.67395,1,0,14,88000,109,MORTGAGE,34,0,6801.450978
68585518,42.3684798,1,2,28443.7551,0,0,-5,93000,160,MORTGAGE,44,0,7013.758156
68585523,30.71918594,2,0,57495.85596,0,0,2,115000,213,MORTGAGE,23,0,1160.420924
68585533,3.410718353,0,0,48669.84672,0,0,14,72000,329,MORTGAGE,25,0,205.9434304
68585547,15.23460947,2,1,34223.63038,1,0,-57,52000,139,MORTGAGE,39,0,1409.688682
68585554,15.45225915,2,0,39556.05145,0,0,-47,113500,163,MORTGAGE,52,0,1348.545645
68585577,20.48011252,1,0,49115.2422,1,0,-35,42000,234,OWN,48,0,1592.30552
68585601,31.59877476,2,1,53872.52601,0,0,-60,68000,181,RENT,45,0,1720.52029
68585614,9.932971495,1,0,41659.79389,1,0,21,98000,209,RENT,39,0,18.1890008
68585662,37.30077472,1,0,49761.52033,0,0,59,53000,243,MORTGAGE,30,0,3880.885388
68585673,15.44253779,1,1,48905.98226,0,0,-39,27000,226,OWN,18,0,1226.271052
68585700,21.76477536,0,0,54122.69896,1,0,-18,52000,129,RENT,32,0,2459.760014
68585734,19.65518655,0,0,35361.70723,0,0,-16,80000,46,RENT,43,0,232.8351993
68585787,19.07574488,1,0,39528.05145,0,0,-23,67200,184,RENT,28,0,2733.548083
68585839,25.07845022,0,0,70228.98252,2,0,-5,39750,163,RENT,54,0,1164.512806
68585866,59.34414592,1,0,46114.07534,0,0,-5,105000,163,MORTGAGE,41,0,2699.861103
68585870,38.06049062,0,0,57146.72666,0,0,26,73000,265,MORTGAGE,47,0,5197.422219
68585906,26.78039353,1,0,31729.81013,0,0,-1,70000,161,MORTGAGE,54,0,2625.347747
68585910,25.61870474,1,0,67816.1388,0,0,-43,205000,202,MORTGAGE,30,0,1908.367865
68585924,5.36791272,0,1,67273.76536,2,0,39,109000,256,MORTGAGE,37,0,2452.160629
68585925,25.77744617,2,0,54483.41475,2,0,43,51000,208,RENT,46,0,2695.351564
68585935,14.52509268,3,0,40790.21518,0,0,-16,91600,270,MORTGAGE,25,0,1394.328426
68586010,18.99528722,2,1,28455.88991,1,0,27,150000,205,MORTGAGE,44,0,3613.587763
68586029,48.51646594,1,0,43917.94511,0,0,35,76000,305,OWN,52,0,1617.328293
68586031,34.52442318,1,0,28494.46093,0,0,-2,60000,249,MORTGAGE,46,0,2003.14385
68586033,12.5253674,0,0,41049.91579,0,0,-13,93000,297,MORTGAGE,43,0,1101.443753
68586088,6.78217083,1,0,55989.43882,0,0,46,80000,378,RENT,26,0,6112.752628
68586092,16.61799448,2,1,31288.70029,2,0,-2,59500,201,RENT,39,0,1447.50492
68586108,8.069686376,0,0,41144.0801,2,0,35,50250,209,RENT,27,0,479.5995331
68586140,38.69007956,0,0,28385.85823,0,0,74,110000,374,OWN,39,0,766.9455285
68586143,41.52150339,3,0,71648.29409,2,0,26,85000,159,MORTGAGE,40,0,319.8539716
68586155,60.11153815,0,0,48756.95584,1,0,-43,105000,72,MORTGAGE,32,0,267.3840199
68586174,34.20797131,0,0,28215.02603,1,0,-26,100000,159,MORTGAGE,53,0,5354.244136
68586272,13.70537023,1,3,36498.67899,0,0,-27,120000,238,MORTGAGE,26,0,2187.328185
68586278,18.35003853,0,1,40322.44491,1,0,14,200000,310,MORTGAGE,64,0,1.168955563
68586282,34.93266187,3,0,50345.56395,0,0,0,34068,494,MORTGAGE,48,0,1513.260074
68586365,43.52951979,2,1,36326.71083,0,0,-22,104000,272,MORTGAGE,41,0,231.907435
68586387,37.72692066,1,1,44522.86475,0,0,-67,32000,107,RENT,24,0,1207.682856
68586405,33.13791338,0,0,40440.17997,0,0,-2,134000,342,MORTGAGE,33,0,910.6558555
68586408,5.553030781,3,1,28450.568,1,0,-43,65000,182,MORTGAGE,36,0,772.2266272
68586445,36.40125361,2,2,36273.11905,1,0,-26,62000,115,RENT,38,0,1244.162719
68586486,52.4696572,3,0,38425.83112,0,0,23,70200,280,RENT,33,0,2046.483949
68586526,30.95119488,2,1,31710.10038,1,0,-6,55000,111,RENT,56,1,1538.982896
68586530,12.4943463,2,0,28347.74418,2,0,34,40166,235,MORTGAGE,30,0,662.2446436
68586548,21.67325434,1,0,41072.37402,0,0,25,80000,115,MORTGAGE,37,0,2571.53794
68586588,3.985620905,3,1,62969.51604,0,0,34,53000,258,RENT,30,0,8973.768475
68586642,20.87971151,2,2,47781.09577,0,0,38,76000,236,OWN,38,0,6762.468258
68586816,9.030571509,1,2,2254.351015,0,0,-11,83500,247,RENT,20,0,11386.7183
68586833,10.63107013,3,1,65151.62164,1,0,-8,120000,148,MORTGAGE,35,1,1335.951457
68586872,16.76969336,1,0,39604.7547,0,0,-31,78000,177,OWN,50,0,88.62826549
68586878,11.43472934,2,1,71569.23766,1,0,11,132000,166,MORTGAGE,41,0,2607.423284
68586919,17.74485171,1,0,62101.12171,0,0,3,98000,315,MORTGAGE,25,1,2178.946541
68586953,31.71494219,2,0,45400.15749,1,0,-33,35000,117,RENT,42,0,6822.594335
68586955,45.0040403,2,2,47074.41756,0,0,3,70000,190,OWN,45,0,927.2087859
68586963,22.14658067,2,0,32886.56837,1,0,28,125000,268,MORTGAGE,43,0,10272.42167
